💞央视频道,#genre#
云南|福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
云南|广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
云南|江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
云南|金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
云南|梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
云南|陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
云南|麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
云南|麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
云南|马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
云南|芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
云南|蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
云南|怒江新闻,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
云南|普洱公共,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel27/playlist.m3u8
云南|普洱科教,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel28/playlist.m3u8
云南|普洱新闻,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
云南|丘北新闻,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
云南|瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
云南|施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
云南|文山电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
云南|文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
云南|文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
云南|文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
云南|西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
云南|西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
云南|新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
云南|砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
云南|砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
云南|镇雄电视台,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8

💓贵州,#genre#
贵州2,http://dsm.52mm.top:28888/rtp/238.255.2.2:5999?$贵阳电信组播
贵州3,http://dsm.52mm.top:28888/rtp/238.255.2.3:5999?$贵阳电信组播
贵州4,http://dsm.52mm.top:28888/rtp/238.255.2.4:5999?$贵阳电信组播
贵州5,http://dsm.52mm.top:28888/rtp/238.255.2.5:5999?$贵阳电信组播
贵州6,http://dsm.52mm.top:28888/rtp/238.255.2.6:5999?$贵阳电信组播
贵州7,http://dsm.52mm.top:28888/rtp/238.255.2.9:5999?$贵阳电信组播
贵州移动,http://dsm.52mm.top:28888/rtp/238.255.2.117:5999?$贵阳电信组播
贵阳1,http://dsm.52mm.top:28888/rtp/238.255.2.19:5999?$贵阳电信组播
贵阳2,http://dsm.52mm.top:28888/rtp/238.255.2.20:5999?$贵阳电信组播
贵阳3,http://dsm.52mm.top:28888/rtp/238.255.2.22:5999?$贵阳电信组播
铜仁1,http://dsm.52mm.top:28888/rtp/238.255.2.31:5999?$贵阳电信组播
铜仁2,http://dsm.52mm.top:28888/rtp/238.255.2.87:5999?$贵阳电信组播
毕节1,http://dsm.52mm.top:28888/rtp/238.255.2.131:5999?$贵阳电信组播
毕节2,http://dsm.52mm.top:28888/rtp/238.255.2.132:5999?$贵阳电信组播
六盘水1,http://dsm.52mm.top:28888/rtp/238.255.2.115:5999?$贵阳电信组播
六盘水2,http://dsm.52mm.top:28888/rtp/238.255.2.116:5999?$贵阳电信组播
黔南1,http://dsm.52mm.top:28888/rtp/238.255.2.150:5999?$贵阳电信组播
黔南2,http://dsm.52mm.top:28888/rtp/238.255.2.151:5999?$贵阳电信组播
黔东南综合,http://dsm.52mm.top:28888/rtp/238.255.2.179:5999?$贵阳电信组播
黔西南公共,http://dsm.52mm.top:28888/rtp/238.255.2.127:5999?$贵阳电信组播
黔西南综合,http://dsm.52mm.top:28888/rtp/238.255.2.126:5999?$贵阳电信组播
瓮安电视,http://dsm.52mm.top:28888/rtp/238.255.2.201:5999?$贵阳电信组播
遵义都市,http://dsm.52mm.top:28888/rtp/238.255.2.154:5999?$贵阳电信组播
遵义公共,http://dsm.52mm.top:28888/rtp/238.255.2.152:5999?$贵阳电信组播
遵义综合,http://dsm.52mm.top:28888/rtp/238.255.2.153:5999?$贵阳电信组播
安顺新闻,http://dsm.52mm.top:28888/rtp/238.255.2.157:5999?$贵阳电信组播
安顺公共,http://dsm.52mm.top:28888/rtp/238.255.2.158:5999?$贵阳电信组播
凯里电视,http://dsm.52mm.top:28888/rtp/238.255.2.180:5999?$贵阳电信组播
雷山综合,http://dsm.52mm.top:28888/rtp/238.255.2.128:5999?$贵阳电信组播

💓甘肃,#genre#
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
甘肃新闻,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃公共,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃影院,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8
兰州文旅,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000330/index.m3u8??$甘肃移动V6
兰州新闻,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000328/index.m3u8??$甘肃移动V6

💓青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8 
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8 
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8 
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
兴海综合,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
海东综合,https://pili-live-hls-ashh.tianma3600.com/ashh/NEWTV.m3u8
格尔木新闻,http://pili-live-hls-gemwkl.tianma3600.com/gemwkl/xwzh.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
都兰综合,https://livecdn.dmqhyadmin.com/hls/xjdulan.m3u8
同德综合,https://lived.dmqhyadmin.com/tdtv/playlist.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8?_upt=ba357f031594546763
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8?_upt=f868bafe1594546577
安多卫视,http://39.135.138.58:18890/PLTV/88888888/224/3221226195/index.m3u8
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活服务,http://dtrmlive.qhdtrm.cn/xnds/sd/live.m3u8
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
玉树新闻频道,http://stream.ysbtv.net/1/sd/live.m3u8
海西州综合频道,http://stream.haixitv.cn/1/sd/live.m3u8
囊谦综合,http://pili-live-hls-qhnqapp2020.sobeylive.com/qhnqapp2020/qhnqtv01.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
德令哈综合,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连综合,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
湟源综合,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8?zqinghd
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd


💓宁夏,#genre#
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
青海都市,http://stream.qhbtv.com/qhds/playlist.m3u8
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
湟中综合,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8?zqinghd
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8?zqinghd
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8?zqinghd
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8?zqinghd
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏卫视,https://hls.ningxiahuangheyun.com/live/nxws1M.m3u8
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8
宁夏文旅,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8?zningxd
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8?$宁夏银川移动
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8?$宁夏银川移动
宁夏影视,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8?$宁夏银川移动
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8?$宁夏银川移动

💓吉林,#genre#

德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8?zjild
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8?zjild
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8?zjild
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8?zjild
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8?zjild
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8?zjild
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8?zjild
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8?zjild
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8?zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
东北戏曲频道,http://stream1.jlntv.cn/dbxq/playlist.m3u8?_upt=b234e6c41620650518
东丰综合,http://stream5.jlntv.cn/df/sd/live.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8
珲春新闻综合,http://stream8.jlntv.cn/hctv/sd/live.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/sd/live.m3u8
江源综合频道,http://stream10.jlntv.cn/jiangyuantv/sd/live.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/sd/live.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8
舒兰新闻综合,http://stream8.jlntv.cn/shulan/sd/live.m3u8
双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/sd/live.m3u8
松原公共频道,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
通化县综合,http://stream5.jlntv.cn/thx/sd/live.m3u8
汪清综合,http://stream5.jlntv.cn/wq/sd/live.m3u8
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延边-2,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
延边汉语综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
永吉综合频道,http://stream10.jlntv.cn/yongji/sd/live.m3u8
长白朝语,http://player2.juyun.tv/tv/11344136.m3u8
长白山电视台,http://stream8.jlntv.cn/cbstv/sd/live.m3u8
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8

💓辽宁,#genre#
辽宁|鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
辽宁|辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
辽宁|本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
辽宁|朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
辽宁|辽宁导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁|丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
辽宁|大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁|辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁|抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
辽宁|阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁|辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁|葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
辽宁|龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
辽宁|连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁|辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁|辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁|锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽宁|辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
辽宁|盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
辽宁|辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁|沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
辽宁|铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
辽宁|辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁|营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8
辽宁|辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8
社区老年教育课堂,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=615
沈阳新闻综合高清,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=059
抚顺综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=275
鞍山新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=274
大连新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=273
丹东新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=276
锦州新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=277
阜新综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=279
辽阳新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=280
营口新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=278
盘锦新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=283
铁岭新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=281
朝阳新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=282
本溪综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=312
连山区综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=491
龙港区综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=490
葫芦岛新闻综合,http://juhao.xiaohua2024.cn/小凯影视交流/bfgd.php?id=284
💓新疆,#genre#

新疆2,http://qingcheng.pro:7890/udp/238.125.3.175:5140?$新疆电信组播
新疆3,http://qingcheng.pro:7890/udp/238.125.3.176:5140?$新疆电信组播
新疆4,http://qingcheng.pro:7890/udp/238.125.3.177:5140?$新疆电信组播
新疆5,http://qingcheng.pro:7890/udp/238.125.3.178:5140?$新疆电信组播
新疆6,http://qingcheng.pro:7890/udp/238.125.3.179:5140?$新疆电信组播
新疆7,http://qingcheng.pro:7890/udp/238.125.3.180:5140?$新疆电信组播
新疆8,http://qingcheng.pro:7890/udp/238.125.3.181:5140?$新疆电信组播
新疆9,http://qingcheng.pro:7890/udp/238.125.3.182:5140?$新疆电信组播
新疆10,http://qingcheng.pro:7890/udp/238.125.3.183:5140?$新疆电信组播
新疆11,http://qingcheng.pro:7890/udp/238.125.3.184:5140?$新疆电信组播
新疆12少儿,http://qingcheng.pro:7890/udp/238.125.3.185:5140?$新疆电信组播
新疆教育,http://qingcheng.pro:7890/udp/238.125.2.131:5140?$新疆电信组播
党员教育,http://qingcheng.pro:7890/udp/238.125.4.144:5140?$新疆电信组播
乌鲁木齐都市,http://qingcheng.pro:7890/udp/238.125.2.241:5140?$新疆电信组播
乌鲁木齐综合,http://qingcheng.pro:7890/udp/238.125.2.244:5140?$新疆电信组播
乌鲁木齐妇女,http://qingcheng.pro:7890/udp/238.125.2.239:5140?$新疆电信组播
乌鲁木齐影视,http://qingcheng.pro:7890/udp/238.125.2.242:5140?$新疆电信组播
乌鲁木齐维吾尔,http://qingcheng.pro:7890/udp/238.125.2.241:5140?$新疆电信组播
伊犁哈萨克1,http://qingcheng.pro:7890/udp/238.125.4.147:5140?$新疆电信组播
伊犁哈萨克2,http://qingcheng.pro:7890/udp/238.125.4.148:5140?$新疆电信组播
伊犁哈萨克3,http://qingcheng.pro:7890/udp/238.125.4.149:5140?$新疆电信组播
伊犁哈萨克4,http://qingcheng.pro:7890/udp/238.125.4.150:5140?$新疆电信组播
博尔塔拉1,http://qingcheng.pro:7890/udp/238.125.3.12:5140?$新疆电信组播
博尔塔拉2,http://qingcheng.pro:7890/udp/238.125.3.13:5140?$新疆电信组播
博尔塔拉3,http://qingcheng.pro:7890/udp/238.125.3.14:5140?$新疆电信组播
克孜勒苏柯尔克孜1,http://qingcheng.pro:7890/udp/238.125.4.240:5140?$新疆电信组播
克孜勒苏柯尔克孜2,http://qingcheng.pro:7890/udp/238.125.0.242:5140?$新疆电信组播
克孜勒苏柯尔克孜3,http://qingcheng.pro:7890/udp/238.125.0.241:5140?$新疆电信组播
昌吉综合,http://qingcheng.pro:7890/udp/238.125.4.145:5140?$新疆电信组播
霍城电视1,http://qingcheng.pro:7890/udp/238.125.3.7:5140?$新疆电信组播
霍城电视2,http://qingcheng.pro:7890/udp/238.125.3.6:5140?$新疆电信组播
阿勒泰1,http://qingcheng.pro:7890/udp/238.125.3.150:5140?$新疆电信组播
阿勒泰2,http://qingcheng.pro:7890/udp/238.125.3.151:5140?$新疆电信组播
昌吉市电视,http://qingcheng.pro:7890/udp/238.125.3.27:5140?$新疆电信组播
巴楚电视1,http://qingcheng.pro:7890/udp/238.125.3.49:5140?$新疆电信组播
巴楚电视2,http://qingcheng.pro:7890/udp/238.125.3.50:5140?$新疆电信组播
阿克苏1,http://qingcheng.pro:7890/udp/238.125.3.84:5140?$新疆电信组播
阿克苏2,http://qingcheng.pro:7890/udp/238.125.3.86:5140?$新疆电信组播
呼图壁,http://qingcheng.pro:7890/udp/238.125.3.91:5140?$新疆电信组播
巴音郭楞综合,http://qingcheng.pro:7890/udp/238.125.3.38:5140?$新疆电信组播
巴音郭楞2http://qingcheng.pro:7890/udp/238.125.3.39:5140?$新疆电信组播
巴音郭楞3,http://qingcheng.pro:7890/udp/238.125.3.40:5140?$新疆电信组播
巴音郭楞教育,http://qingcheng.pro:7890/udp/238.125.3.43:5140?$新疆电信组播
阿勒泰电视,http://qingcheng.pro:7890/udp/238.125.3.54:5140?$新疆电信组播
玛纳斯,http://qingcheng.pro:7890/udp/238.125.3.114:5140?$新疆电信组播
十三师新星综合,http://qingcheng.pro:7890/udp/238.125.3.118:5140?$新疆电信组播
精河1,http://qingcheng.pro:7890/udp/238.125.3.126:5140?$新疆电信组播
塔里木1,http://qingcheng.pro:7890/udp/238.125.3.150:5140?$新疆电信组播
塔里木2,http://qingcheng.pro:7890/udp/238.125.3.151:5140?$新疆电信组播
????综合,http://qingcheng.pro:7890/udp/238.125.3.165:5140?$新疆电信组播
喀什1,http://qingcheng.pro:7890/udp/238.125.3.214:5140?$新疆电信组播
喀什2,http://qingcheng.pro:7890/udp/238.125.3.215:5140?$新疆电信组播
喀什3,http://qingcheng.pro:7890/udp/238.125.3.216:5140?$新疆电信组播
昭苏1,http://qingcheng.pro:7890/udp/238.125.3.225:5140?$新疆电信组播
昭苏2,http://qingcheng.pro:7890/udp/238.125.3.226:5140?$新疆电信组播
维吾尔语,http://qingcheng.pro:7890/udp/238.125.3.229:5140?$新疆电信组播
伊宁县,http://qingcheng.pro:7890/udp/238.125.3.228:5140?$新疆电信组播
霍尔果斯市,http://qingcheng.pro:7890/udp/238.125.3.238:5140?$新疆电信组播
图木舒克1,http://qingcheng.pro:7890/udp/238.125.3.239:5140?$新疆电信组播
图木舒克2,http://qingcheng.pro:7890/udp/238.125.3.240:5140?$新疆电信组播
且末1,http://qingcheng.pro:7890/udp/238.125.3.241:5140?$新疆电信组播
且末2,http://qingcheng.pro:7890/udp/238.125.3.242:5140?$新疆电信组播
KTTV1,http://qingcheng.pro:7890/udp/238.125.3.248:5140?$新疆电信组播
KTTV3,http://qingcheng.pro:7890/udp/238.125.3.250:5140?$新疆电信组播
??XX2,http://qingcheng.pro:7890/udp/238.125.3.253:5140?$新疆电信组播
墨玉电视,http://qingcheng.pro:7890/udp/238.125.2.135:5140?$新疆电信组播
墨玉维吾尔语,http://qingcheng.pro:7890/udp/238.125.2.134:5140?$新疆电信组播
可克达拉新闻,http://qingcheng.pro:7890/udp/238.125.2.158:5140?$新疆电信组播
清河1,http://qingcheng.pro:7890/udp/238.125.2.162:5140?$新疆电信组播
清河2,http://qingcheng.pro:7890/udp/238.125.2.161:5140?$新疆电信组播
布尔津,http://qingcheng.pro:7890/udp/238.125.2.164:5140?$新疆电信组播
布尔津维吾尔语,http://qingcheng.pro:7890/udp/238.125.2.163:5140?$新疆电信组播
FHTV2,http://qingcheng.pro:7890/udp/238.125.2.166:5140?$新疆电信组播
FHTV1,http://qingcheng.pro:7890/udp/238.125.2.167:5140?$新疆电信组播
巴里坤融媒2,http://qingcheng.pro:7890/udp/238.125.2.179:5140?$新疆电信组播
巴里坤融媒1,http://qingcheng.pro:7890/udp/238.125.2.180:5140?$新疆电信组播
洛浦1,http://qingcheng.pro:7890/udp/238.125.2.182:5140?$新疆电信组播
洛浦2,http://qingcheng.pro:7890/udp/238.125.2.181:5140?$新疆电信组播
哈巴河1,http://qingcheng.pro:7890/udp/238.125.2.188:5140?$新疆电信组播
哈巴河2,http://qingcheng.pro:7890/udp/238.125.2.187:5140?$新疆电信组播
HTV1,http://qingcheng.pro:7890/udp/238.125.2.192:5140?$新疆电信组播
十二师,http://qingcheng.pro:7890/udp/238.125.2.212:5140?$新疆电信组播
疏勒1,http://qingcheng.pro:7890/udp/238.125.2.215:5140?$新疆电信组播
疏勒2,http://qingcheng.pro:7890/udp/238.125.2.214:5140?$新疆电信组播
阿勒泰2,http://qingcheng.pro:7890/udp/238.125.2.222:5140?$新疆电信组播
泽普TV1,http://qingcheng.pro:7890/udp/238.125.2.229:5140?$新疆电信组播
泽普TV2,http://qingcheng.pro:7890/udp/238.125.2.228:5140?$新疆电信组播
YPH1,http://qingcheng.pro:7890/udp/238.125.2.249:5140?$新疆电信组播
YPH2,http://qingcheng.pro:7890/udp/238.125.2.248:5140?$新疆电信组播
英吉沙,http://qingcheng.pro:7890/udp/238.125.2.250:5140?$新疆电信组播
新和1,http://qingcheng.pro:7890/udp/238.125.2.254:5140?$新疆电信组播
巩留,http://qingcheng.pro:7890/udp/238.125.4.194:5140?$新疆电信组播
克孜勒苏1,http://qingcheng.pro:7890/udp/238.125.4.240:5140?$新疆电信组播
克孜勒苏2,http://qingcheng.pro:7890/udp/238.125.4.241:5140?$新疆电信组播
克孜勒苏3,http://qingcheng.pro:7890/udp/238.125.4.242:5140?$新疆电信组播
阿图什电视,http://qingcheng.pro:7890/udp/238.125.4.243:5140?$新疆电信组播
克拉玛依1,http://qingcheng.pro:7890/udp/238.125.4.247:5140?$新疆电信组播
